Time,BallX,BallY,VelX,VelY,Pitch,Roll,TargetX,TargetY
11092,-9,-6,-23.803309577274295,29.49417848127817,0.0008905844100183344,0.02465946776853882,0,0
11125,-8,-7,-56.373678847433894,1.6365470687433694,0.00042027683860438675,0.040860021053428196,0,0
11158,-8,-7,27.944171884128526,-27.194171884128515,0.008269174148747038,0.03279465556004064,0,0
11193,-10,-9,52.83285337577881,52.78285337577881,-0.007728484072789963,0.016781843119663242,0,0
11224,-10,-10,-54.867071826122285,-22.61042426075301,-0.0015719030440145775,0.03172157046018467,0,0
11257,-8,-11,-55.60047644302279,-0.11115993578163422,-0.0015393616596008541,0.04799826641899525,0,0
11288,-7,-12,25.32827574989623,4.690260946604781,-0.0027985830609391937,0.041198238180405286,0,0
11323,-8,-13,55.044499980608975,-1.143442453688219,-0.0024537697329516496,0.024599171769583223,0,0
11356,-9,-14,3.004947712080692,3.254947712080692,-0.0033926576896357225,0.023732396181494152,0,0
11389,-8,-12,-54.750731900703116,-82.61440064579918,0.0207641800843403,0.03974176668098214,0,0
11423,-7,-12,-0.44779175515378145,52.98315866823438,0.004958694929199593,0.03987534810792188,0,0
11455,-7,-11,27.867948402328665,-30.3565307519088,0.013407243372074608,0.032119398852560724,0,0
11521,-9,-10,15.84969290622706,7.181355614432116,0.009308060607858302,0.02307225072794231,0,0
11553,-8,-10,-57.66965981884502,14.621708482159722,0.005163905243920515,0.039417264743666504,0,0
11586,-7,-9,-0.3141925204195221,-27.950399506037236,0.01328695364573824,0.03950857653512428,0,0
11619,-9,-8,87.04939971597845,-1.5234971749785928,0.013721131091163814,0.014700597488465264,0,0
11654,-9,-8,-52.57718422063014,26.913592110315065,0.005583584498533642,0.03059774286211078,0,0
11684,-10,-8,33.7600556171592,0.3999999999999986,0.00547636147185785,0.021548104502073454,0,0
11718,-10,-8,-28.823756079658832,0.4,0.005360102006708281,0.02992569066563035,0,0
11751,-10,-8,0.5,0.4,0.0052446373286965334,0.029781359818115666,0,0
11784,-11,-8,29.22593037678873,0.4000000000000007,0.00512896126227326,0.02132950815924725,0,0
11817,-12,-9,1.8611906865960546,28.936740905225495,-0.0032676767011958633,0.020789442350609297,0,0
11850,-10,-9,-86.23629972114796,-27.195218777126467,0.00447752463740303,0.045349550122120476,0,0
11885,-10,-10,53.27623820369201,26.51365392606316,-0.003582511544046129,0.029153804008411527,0,0
11916,-12,-11,64.49233332978137,5.031816793106261,-0.004959416895040389,0.011506134685168303,0,0
11949,-11,-13,-87.00923125151895,29.96981556170071,-0.013540405238770481,0.03641870705749661,0,0
11982,-11,-12,28.020400042583045,-82.7709959325392,0.010501891532568983,0.02827968727302405,0,0
12013,-9,-12,-65.40664823742264,29.792033157476617,0.002474877452739827,0.04590252232899489,0,0
12049,-10,-13,80.09577483952326,25.61958706576515,-0.005478715197050419,0.021036814524743798,0,0
12083,-11,-12,2.953242281885433,-51.28760232885055,0.009775828231665671,0.020158427534537393,0,0
12114,-11,-10,-27.35920899352798,-34.76745643843138,0.0193445642341731,0.027688257867685216,0,0
12147,-9,-10,-58.828730342184535,58.88873968871803,0.0026002448455936834,0.044415514305521105,0,0
12180,-9,-9,55.41251573391131,-27.618737049470514,0.01067534592070724,0.028214133895686888,0,0
12214,-11,-8,56.716339724368275,-0.9505170380207237,0.010953182673497581,0.011635910645754179,0,0
12247,-9,-7,-112.90981551258774,-1.6418397022499258,0.011422486805089968,0.04391009846371049,0,0
12281,-7,-8,-0.4542513657657318,54.81127821069968,-0.004800280444116877,0.0440445455049038,0,0
12312,-7,-7,55.784311111388575,-58.23443914932974,0.011417530344288688,0.028509075158119096,0,0
12345,-8,-7,29.77428187617461,29.06910936963036,0.003113968495034291,0.020004081491741287,0,0
12379,-9,-6,0.8045162908637388,-27.04701862450905,0.011128156975250263,0.019765698648889107,0,0
12412,-7,-7,-86.33615574929237,57.279083045269175,-0.005125464158790871,0.04426460978909574,0,0
12443,-6,-5,27.228473615888117,-91.7215064322627,0.020194368780239107,0.036748156669693284,0,0
12476,-5,-7,0.2649855634787868,114.48822693120596,-0.013002874108444099,0.03667132090807314,0,0
12512,-7,-9,77.5965574196876,0.3691246842888882,-0.013115706959882702,0.012951853724917937,0,0
12543,-6,-10,-84.19535826319178,-22.310335620561787,-0.006899909548676676,0.03640920097547146,0,0
12576,-4,-10,-29.01604108189812,-27.93024225278314,0.0011560892563547806,0.0447783798091861,0,0
12610,-4,-12,54.341810117874886,56.65568115593999,-0.015421142059915474,0.02887817813321701,0,0
12643,-4,-12,0.2,-54.094156792545334,2.382143499615624e-05,0.02882107413378083,0,0
12675,-4,-13,0.19999999999999726,30.47838163135265,-0.008614191888302666,0.028764391246692014,0,0
12708,-4,-13,0.2,-27.345366950103656,-0.0007402605581708914,0.02870680246871365,0,0
12741,-4,-13,0.19999999999999465,0.6499999999999994,-0.0009283991572606187,0.028648913668993737,0,0
12775,-6,-12,57.31737643913318,-27.908688219566585,0.007166732823163921,0.012023563047134067,0,0
12808,-8,-11,3.034297549899483,-0.7671487749497413,0.00738953759176605,0.01114230508837678,0,0
12841,-7,-10,-82.62117704315246,-0.9468473630281197,0.007663622488656035,0.03505874365602488,0,0
12874,-8,-8,57.352761317581724,-30.666121693374667,0.01642866501434899,0.018666080868701217,0,0
12907,-9,-8,1.8721384224383621,56.42315233262917,0.00032811821589024504,0.018131859524491947,0,0
12941,-10,-8,0.31930512854850435,0.39999999999999936,0.00020722235373041694,0.018035352852472132,0,0
12973,-12,-7,35.59288970334285,-30.775808811738024,0.00874153293524806,0.008165237753947945,0,0
13006,-11,-6,-85.24590462515124,0.07810981190855802,0.008718972785870723,0.032786476688705025,0,0
13039,-10,-5,-1.1329749800345505,-1.3829749800345437,0.009114682879482814,0.03311065437946732,0,0
13072,-12,-5,85.17488688613489,27.783546195292214,0.0010575835049408727,0.008410332720267396,0,0
13105,-12,-5,-54.552916027575336,0.25,0.0009861624139022615,0.02399524784837611,0,0
13140,-11,-4,-25.115491876285944,-25.46549187628595,0.008781234011838168,0.03168318328446084,0,0
13171,-8,-5,-68.96438119465437,59.91992034931165,-0.0075338322307273164,0.050460885941758335,0,0
13204,-9,-5,117.38876062423674,-29.01142826592864,0.0007851840494069892,0.016799702432062025,0,0
13237,-8,-5,-55.96498771102803,0.25,0.000713006142082037,0.03295744521785671,0,0
13270,-8,-5,28.110173414660494,0.25,0.000641613659219198,0.02493002492274638,0,0
13303,-6,-6,-57.343035415777244,29.121517707888625,-0.007758230456479126,0.04147011611734159,0,0
13336,-6,-7,55.53768807962203,1.879022676782935,-0.008297102062910719,0.02554285586511212,0,0
13368,-6,-7,0.30000000000000276,-28.02323135292973,-0.0004289610992201694,0.025458624241022118,0,0
13400,-6,-9,0.29999999999999444,61.60555538927567,-0.01766852993640273,0.025374672873024955,0,0
13435,-5,-10,-25.740751347223203,-27.197088546481574,-0.009396997901037686,0.03320328471208399,0,0
13468,-4,-10,-2.488907792546089,-25.4660859638659,-0.002029701073044346,0.03392332164713599,0,0
13501,-4,-11,27.619244391377983,29.45492552603531,-0.01051315055329189,0.02596857518988349,0,0
13534,-5,-11,28.809865489639293,-26.822588583269617,-0.002740193503146544,0.017619722267794145,0,0
13568,-4,-11,-52.895082338394786,0.55,-0.002904936544149116,0.03346353448326428,0,0
13600,-3,-11,-3.949737167916476,0.5500000000000007,-0.003055320569568037,0.03454349334627884,0,0
13633,-4,-10,57.35877381972618,-27.905560794383188,0.005053941858087754,0.017875225940366873,0,0
13666,-5,-9,1.7775468429880645,-1.077546842988059,0.005365154259680927,0.017361842577452775,0,0
13699,-5,-8,-27.450797834726487,-1.2906254017506413,0.0057337100113835065,0.025200793691455295,0,0
13732,-4,-7,-28.727365818908186,-0.7884853165759533,0.005960715089676806,0.03347140798164965,0,0
13765,-3,-7,-1.2280308977856003,27.92670716468149,-0.0020754964374482664,0.03382478713223319,0,0
13799,-4,-6,52.89428808995915,-26.086450152134177,0.005797031245765916,0.017862026969634282,0,0
13831,-5,-5,4.085678893001544,-3.585678893001555,0.0067910773414137145,0.016729367500437065,0,0
13864,-3,-6,-85.9134716377633,57.601942546288136,-0.009841430575191807,0.04153680339567396,0,0
13897,-2,-5,26.124084182537395,-56.799654629953054,0.006387824360109173,0.03407241959066959,0,0
13930,-2,-4,27.82000851107452,-0.8998853767907365,0.006647395824046713,0.0260477527584029,0,0
13963,-4,-5,57.91048692028415,56.580965532345544,-0.009663112125196103,0.009353985722599177,0,0
13998,-4,-5,-52.29912698493797,-25.999563492468987,-0.0018132353865129628,0.025144316221471494,0,0
14029,-1,-6,91.70916647062836,32.1244745821939,-0.010620947618877474,-0.0,0,0
14062,-1,-6,0.0,-28.65285196791514,-0.002374528169673215,-0.0,0,0
14095,-1,-6,0.0,0.2999999999999993,-0.0024604638007419484,-0.0,0,0
14128,-2,-5,-143.05972321925722,-28.105596144236205,0.005714296249367667,0.0416101798428622,0,0
14161,1,-7,144.66055499250834,85.61458016590217,-0.01891189212699259,-0.0,0,0
14194,3,-6,-232.6357614452627,-83.16930803669324,0.005169617032574242,0.06735922604544539,0,0
14229,3,-8,131.74391359017446,80.47437421440806,-0.018901610841096598,0.027952423619754523,0,0
14260,3,-8,-0.15000000000000563,-55.03603503024787,-0.0037359850337008054,0.027993757336288776,0,0
14293,6,-8,-87.50867323815514,0.40000000000000036,-0.0038508563261321705,0.05312434332084092,0,0
14327,9,-9,-3.2962237316421064,28.696223035619862,-0.0122139437491127,0.054084978704780066,0,0
14359,10,-7,52.54415857003961,-86.3438379281078,0.012363497073017963,0.039128486396909135,0,0
14392,11,-8,-1.4844369548726195,84.63389734926751,-0.012100876248111646,0.03955757947867774,0,0
14426,12,-8,-1.1279556790382936,-26.128021249414356,-0.00431642671491873,0.039893636846946634,0,0
14458,14,-7,-35.06229298818396,-30.622564811186233,0.004196859744147669,0.04964119868445434,0,0
14492,16,-5,-1.0917506159164492,-28.3415840854254,0.012426873376602315,0.04995822833336707,0,0
14524,17,-4,24.871586738600378,25.921586738600368,0.004986371415265514,0.04281911714483237,0,0
14557,17,-3,26.87762407146146,-1.2166281547870135,0.005335608658039178,0.03510380389477239,0,0
14590,17,-2,-0.8499999999999892,-1.3300793963937843,0.005716601629617197,0.03534728110877882,0,0
14624,20,0,-84.65451036856498,19.486388139843537,-0.0,0.060181853244693904,0,0
14658,20,2,76.99146343168859,-99.63955802384706,0.02984801101111901,0.03711830204225672,0,0
14690,19,4,30.567963775246152,47.481314825971374,0.016765236309557858,0.0286957513057661,0,0
14723,19,5,-29.69462125993293,28.420972312611347,0.008566985254530195,0.037261396329981815,0,0
14756,20,7,-29.900032987447197,-30.65330606941713,0.017396351188946356,0.045873789789252994,0,0
14789,19,8,55.85705507254133,25.766792892732344,0.010007035963735093,0.029855289186509742,0,0
14822,18,9,0.20309548184753673,-1.5530954818475207,0.010456570130207982,0.029796504418146283,0,0
14856,17,11,-0.4868490265574971,-27.566365238496953,0.018732929189313643,0.029942673030384608,0,0
14888,17,13,-28.140739431226987,-7.65643236248229,0.020867779004996385,0.037789180325651005,0,0
14920,16,15,29.28067396378286,-2.840858936694588,0.021669455780716083,0.029526314475121565,0,0
14954,14,17,27.779596235458175,-1.6288018290981598,0.022145494622433225,0.0214073606656091,0,0
14987,13,17,-26.044419274647034,52.94640671716466,0.006758454866238371,0.028976269297062714,0,0
15052,11,20,1.2463763347472183,-24.57395224765817,0.020637063323974494,0.028272354478371176,0,0
15086,11,22,-27.936657472481365,-15.035515099673642,0.025078815887385652,0.03652532879411158,0,0
15118,8,24,92.32094693125681,-7.438483742012646,0.02714901030247275,0.010831610106097359,0,0
15151,6,26,-28.07078611485406,-1.9529434562926644,0.027713034700715577,0.018938659081641808,0,0
15184,4,28,2.4031004850940723,-4.00310048509408,0.028871508220014913,0.018243216065269102,0,0
15217,3,29,-26.061740474782702,24.461740474782708,0.02184153936484981,0.02573300298529592,0,0
15250,2,31,1.505599783836172,-32.64935098199528,0.031148433561049748,0.025303822696299914,0,0
15316,-2,35,16.012632565971153,-3.8900079725555767,0.03341213713209924,0.015985627521065082,0,0
15349,-4,37,3.9211388658076975,-5.571138865807664,0.035004895116019986,0.014864595469089527,0,0
15382,-4,39,-56.02780817935665,-5.039918016150466,0.036437454073686065,0.030790080413195767,0,0
15415,-6,40,57.303803506746625,24.912097744040402,0.02921062531261002,0.014166639884159,0,0
15448,-7,41,-25.43856725894178,-3.519701402487211,0.0302275436694164,0.021516395746457768,0,0
15481,-8,43,2.0576179909090295,-33.11556870348407,0.03969792766851743,0.020927958547270635,0,0
15516,-9,43,0.1768610753401151,50.39234823843391,0.02437415356574553,0.020874176985965692,0,0
15547,-9,45,-26.99608567391892,-66.09771761416799,0.04246758348677032,0.02826402041647976,0,0
15580,-10,46,29.597959155200975,26.755720249713864,0.03478776415291952,0.019768379976186645,0,0
15613,-11,46,1.931846568753451,25.442906232609445,0.027488208821574715,0.01921413429405577,0,0
15646,-12,47,1.6458302446948334,-30.840729410297836,0.036436689660560226,0.01873659434313759,0,0
15679,-11,47,-55.18742390136053,24.823153833092757,0.02924371983775912,0.034728175323931944,0,0
15713,-10,48,-0.1998519713662205,-29.670360395543828,0.03804787475734623,0.03478747786334961,0,0
15745,-12,48,91.23536656306231,25.479486256259293,0.031011369042849405,0.009591593938198166,0,0
15778,-12,49,-56.61606265883058,-31.128750548233143,0.04001304421890427,0.025963577934545515,0,0
15811,-11,49,-28.023082331803412,24.81915491883145,0.03282236920496995,0.034082503764039894,0,0
15844,-11,49,27.705248511167337,-2.45,0.03353382124691431,0.026037215753490536,0,0
15877,-11,49,0.5499999999999973,-2.450000000000003,0.03423101060480507,0.02588070385682118,0,0
15910,-12,49,29.314240218606365,-2.4500000000000055,0.03493904225325409,0.01740910800987816,0,0
15944,-11,48,-52.72564078696977,24.446702691397707,0.027626473045265852,0.033180555888037803,0,0
15976,-12,48,60.686116656388016,-30.382171314186884,0.03591932089126458,0.01661621206311313,0,0
16009,-12,49,-28.19699932353631,-30.84365228529281,0.0448843080518153,0.02481192554617869,0,0
16042,-12,48,0.6000000000000053,53.0433258937362,0.029468108838017773,0.024637545086951665,0,0
16076,-12,47,0.6,-1.0154710742337723,0.0297634126067036,0.02446306226247024,0,0
16108,-13,47,29.98253750713571,-29.833095894543803,0.03829141349609118,0.015892342434035894,0,0
16143,-14,47,0.9083405625073282,-2.35,0.03899216191910748,0.015621483618402383,0,0
16174,-13,46,-58.927153673011055,29.39222430410543,0.030916379002895993,0.031812258974828936,0,0
16207,-12,45,0.8995246116005833,-2.5495246116005807,0.031659803177545055,0.03154996366733792,0,0
16240,-12,45,27.978683919649455,-29.62868391964945,0.040138679899340196,0.023543269463973296,0,0
16273,-11,45,-28.487092027800273,-2.25,0.04078520074495706,0.031728824498186134,0,0
16306,-11,43,27.962202770243856,54.87057078607671,0.024870021777904303,0.023618402918347693,0,0
16339,-11,43,0.55,-56.85003866185954,0.04124260009778845,0.023460005170731425,0,0
16374,-11,41,0.5499999999999974,51.87075675208285,0.025760431379537298,0.023295843447860547,0,0
16406,-11,40,0.55,-26.096833702705165,0.03302047406651343,0.02314283548055979,0,0
16439,-10,38,-27.97358487432105,26.752405434956408,0.025255832736606698,0.03126191298889454,0,0
16472,-11,37,56.482180312925024,-27.611589366837286,0.033237271042258425,0.014935107909077263,0,0
16505,-10,35,-56.75708294845406,29.548644848355632,0.024817879056225827,0.03110708912104795,0,0
16537,-10,33,28.60998319989276,1.0427613130421942,0.024520440570582516,0.022946343252532652,0,0
16570,-12,32,58.59542864986987,-28.312130384387853,0.032661376653919064,0.006097676870389198,0,0
16605,-11,31,-79.1147826928852,-1.34033673815902,0.0330634705633047,0.029831691881326665,0,0
16636,-10,28,-3.4196540935176833,65.7037891807243,0.014981498083165965,0.030772795765617113,0,0
16669,-10,27,29.395262180015898,-58.99006977808903,0.03192928056963197,0.02232756911249332,0,0
16702,-10,26,0.5,-0.15218421726097853,0.03197333761047492,0.022182820065463706,0,0
16735,-9,25,-28.268277370177195,0.15870049427674549,0.031927477658277637,0.030351552335668185,0,0
16768,-8,24,-1.19572221508619,0.39572221508620625,0.03181405303698943,0.03069427845576357,0,0
16802,-7,23,-0.01771591923573431,-0.7822840807642578,0.032046543339098406,0.0306995435244471,0,0
16834,-6,21,-2.8920229509294786,32.87679064516886,0.022870449457847625,0.03150672310565602,0,0
16867,-6,19,28.800055793333474,0.1758443040092445,0.022819944947905683,0.02323501528811719,0,0
16901,-5,18,-27.887491622385834,-27.243405912467114,0.030775331475038456,0.03137848221883347,0,0
16933,-4,16,-1.6045883253837971,30.033059520893328,0.022144241905804714,0.031839618905507024,0,0
16966,-2,14,-31.098975618733128,2.579033778175557,0.02140990987383417,0.04069447538375832,0,0
16999,-3,12,83.85469628694926,1.026461371352499,0.021111828662407385,0.01634333061529602,0,0
17034,-2,11,-52.62777008344523,-26.30362937414682,0.02902215132798029,0.03217014434537426,0,0
17066,-2,9,27.565518416286682,34.64766217989047,0.01943866314441457,0.024545565848713865,0,0
17099,-1,6,84.86102963602353,28.583825347358886,0.011170955690463266,-0.0,0,0
17131,-1,6,0.0,-83.75657786266778,0.03495199626410921,-0.0,0,0
17164,-2,4,-84.78667515721905,57.16475420812774,0.0184224144888497,0.02451665016105941,0,0
17198,-2,1,0.1,63.41784034997007,-0.0,0.024487600899231528,0,0
17231,-1,-1,83.37007721077826,0.0,-0.0,-0.0,0,0
17264,-2,-3,-86.42913981972966,88.6137735330774,-0.02507754873067759,0.024459301067579153,0,0
17296,-2,-6,0.0999999999999945,-109.73105851431043,0.005862916398645376,0.02443110443341902,0,0
17330,-3,-9,28.259724545745886,1.5797237227252512,0.005401385619789488,0.016174766636990693,0,0
17363,-2,-11,-55.39606348070496,-23.30087232241455,0.012157706233600907,0.03223740843167818,0,0
17396,-2,-13,27.435352725169324,3.701170686585028,0.011090883258675547,0.024329460625197214,0,0
17429,-2,-15,0.10000000000000542,3.967854836518306,0.00995680082081709,0.024300878872976314,0,0
17462,-3,-17,28.103292968040414,2.193856787873333,0.009314010492891775,0.016066738430190564,0,0
17494,-2,-17,-58.0212128678566,-54.67428842227587,0.02467025692348653,0.03236302812525292,0,0
17527,0,-18,112.7078782850761,29.97696273550362,0.016062648450324263,-0.0,0,0
17561,1,-18,0.0,-26.361727821522862,0.023756461272481204,-0.0,0,0
17594,1,-17,0.0,-27.5055961442362,0.03175670604083361,-0.0,0,0
17627,3,-16,-231.52265952679903,-1.0506481517782573,0.032057080573284574,0.06619105595861183,0,0
17661,4,-16,106.684881695529,27.566339506289417,0.023827071576609512,0.03433998135499628,0,0
17693,6,-14,-35.15174478015385,-61.804352268231305,0.04093028673968092,0.04406757872100535,0,0
17726,6,-13,56.866078515724126,29.071134237533908,0.03253354357891654,0.027642699940737227,0,0
17759,6,-11,-0.3,-29.47701374316003,0.04105530757071101,0.027729429526705943,0,0
17792,8,-9,-57.681025632759145,-2.2122976942531687,0.04169548736301053,0.04442077586093804,0,0
17825,10,-9,-4.4891072916826005,56.20673514153876,0.025777849371406654,0.045692082308368825,0,0
17860,13,-9,-24.375947221692414,0.45000000000000506,0.02563930143255745,0.053197053964062976,0,0
17891,13,-9,81.6650062383585,0.45000000000000284,0.025517603501178696,0.031111582130193393,0,0
17924,13,-9,-0.6499999999999947,0.44999999999999735,0.025387384598638717,0.03129967610052892,0,0
17957,14,-9,-29.035806017820033,0.4499999999999947,0.025256451323942275,0.03974801646800429,0,0
17990,16,-9,-31.306048211844743,0.4499999999999946,0.02512678201046632,0.048768980421949076,0,0
18021,16,-11,57.63275121916515,65.49050197691864,0.007354496527761441,0.033129068115555375,0,0
18056,15,-11,25.906457667662877,-55.535203806487466,0.024027010892160732,0.02535155479085673,0,0
18090,16,-13,-53.30226321259171,54.63241534094744,0.007730101856528477,0.041251677996975815,0,0
18122,17,-14,-4.457937525287085,-23.39425044384921,0.014197896489662,0.0424841613573682,0,0
18155,17,-15,27.23217173996859,0.38627205184114416,0.014084230246190172,0.034470693521660295,0,0
18188,16,-17,28.98180921377879,33.041498592110244,0.004712299266448673,0.02625025779104763,0,0
18221,16,-17,-28.344672064767092,-54.23934412953417,0.020573040386632255,0.034538844479745694,0,0
18254,18,-18,-60.173646806204985,30.536823403102485,0.011889873184121139,0.05164926325205461,0,0
18288,18,-18,53.336821641224894,-26.21841082061244,0.019657776668076027,0.03584680728000065,0,0
18321,18,-19,-0.9,30.516210571962038,0.010969867597473485,0.036103035626082594,0,0
18353,17,-19,29.395144347441427,-27.56633773207761,0.018727276027043986,0.02783098502706754,0,0
18386,18,-19,-56.696737059127365,0.9499999999999974,0.018449384842059116,0.04441574654931654,0,0
18419,18,-20,26.498193574129456,30.49206931682554,0.009757183014702795,0.03686205630240389,0,0
18452,18,-19,-0.9000000000000054,-55.77655320393515,0.02582257474161207,0.037121284449782466,0,0
18485,18,-19,-0.899999999999984,28.214129305977927,0.017614309694551116,0.03738311916607794,0,0
18520,18,-19,-0.9000000000000051,0.9500000000000026,0.01732836598427958,0.03765401320738782,0,0
18584,19,-18,-9.054920582773052,-7.2049205827730365,0.021332168678655564,0.04268586817513735,0,0
18616,19,-17,13.387999880508415,-13.96895495086055,0.025337586940218367,0.038847031311833875,0,0
18649,20,-17,-30.463079850436745,28.786402466334362,0.01712747731421758,0.04753534258692978,0,0
18683,18,-17,82.68467338291347,0.85,0.01687904651655387,0.02336896686565857,0,0
18715,18,-16,-55.615024594530674,-28.558408359122915,0.025038985037768424,0.03925973976309966,0,0
18748,18,-15,-0.9000000000000054,-0.5051906873854636,0.025183922907631776,0.039517947378826135,0,0
18782,18,-15,-0.9000000000000103,27.37824115535159,0.01699640008318065,0.03978709434484903,0,0
18814,16,-13,61.82854199015222,-61.978541990152216,0.034130410491023846,0.02269455153980271,0,0
18847,15,-11,-29.220578916107865,0.6534948447185732,0.03394037519284647,0.031191851055041298,0,0
18880,15,-12,-28.053440801494364,84.16489063054829,0.009722420042008538,0.03926406461187428,0,0
18914,14,-11,27.983586111314747,-55.59262558246036,0.025797063017193752,0.031172592924905467,0,0
18946,14,-10,-28.149909283457784,-0.989299380885307,0.026081822812645865,0.0392752588766213,0,0
18981,12,-9,53.15831783946733,0.1220499741794656,0.02604533746776146,0.023384230853986332,0,0
19012,11,-9,-24.497828468947457,28.22298327091853,0.018279011399975353,0.030125478652498993,0,0
19045,10,-9,0.201809609628808,0.4500000000000055,0.01815220425646312,0.030068609985542664,0,0
19079,10,-8,-27.871023805549218,-26.9650153351206,0.026139401729711097,0.038324172541317536,0,0
19111,8,-9,58.46659081627952,56.912657885991024,0.009899054371876614,0.02164040167286057,0,0
19144,5,-10,31.488977522895443,1.7632872262887724,0.009393946030663755,0.012620121275006693,0,0
19179,4,-10,-52.87483048353528,-25.718856015132758,0.017217290050102654,0.02870396219696755,0,0
19210,3,-10,4.227971690341854,0.5,0.01707999369293606,0.02754299197439271,0,0
19243,2,-12,-0.08413293918960099,58.40414278363693,0.0002578955049072764,0.027567224717079102,0,0
19276,-1,-12,95.95867367340117,-54.62054325047301,0.015949408656491235,-0.0,0,0
19309,-3,-13,22.25134636398808,29.84956121540246,0.007396827491501762,-0.006375519038119152,0,0
19343,-5,-13,-80.02931119479268,-26.681238725542027,0.015180838092560371,0.01697231024161117,0,0
19377,-6,-14,-25.212587895084887,27.268020762396404,0.006980606291475468,0.02455441775306055,0,0
19409,-8,-13,35.24941885706292,-57.865684884218794,0.023028180447058788,0.01477888905791494,0,0
19442,-10,-13,1.501002460429906,29.45578371777232,0.014604175915466025,0.014349620169680801,0,0
19474,-13,-12,32.44813418149019,-28.580521406197597,0.022795883551466757,0.005049382963691604,0,0
19508,-12,-11,-110.31799288535998,-0.4713580247716786,0.022932636974156134,0.03705554880462095,0,0
19540,-14,-9,86.81940368364342,-30.610775553688512,0.03168867505477183,0.012221352641997828,0,0
19575,-16,-7,0.8550000778647892,0.29499992213521475,0.03160002504096702,0.011964417765007966,0,0
19607,-17,-5,-22.95545293384369,-5.96897187571474,0.033286054766442454,0.01844854548651416,0,0
19640,-17,-3,-27.85436595285587,-2.778059211346785,0.03406884219763799,0.02629720741667007,0,0
19673,-18,-2,29.04610398972712,27.494659514229582,0.026041345256632903,0.01781674193554721,0,0
19706,-18,-1,-26.36288900167761,90.73003849678817,-0.0,0.025383421128340453,0,0
19739,-19,-1,30.224247075921607,0.0,-0.0,0.01673480309802607,0,0
19772,-20,-1,1.9611036046277517,0.0,-0.0,0.016165529083620636,0,0
19806,-20,-1,-25.42249869142878,0.0,-0.0,0.023738033321258938,0,0
19838,-20,-2,1.0,-65.32490259521903,0.01818850482740252,0.023459601909885754,0,0
19871,-20,-3,1.0,28.974765766237304,0.009831472288742468,0.02317117740264097,0,0
19904,-22,-3,59.704242335187544,-27.545182767325592,0.017709640729080232,0.006095230523199715,0,0
19936,-21,-4,-85.93817890365928,30.43073130997656,0.009144077542945162,0.03028488584243761,0,0
19969,-20,-5,0.4150843441919846,0.8349156558080154,0.008902416217034697,0.0301647421700986,0,0
20004,-20,-5,26.992495670596114,-25.742495670596114,0.016719668309537524,0.021967901196988913,0,0
20035,-20,-5,1.0,0.25,0.016652342348823557,0.021698597354133056,0,0
20069,-19,-6,-26.61531448901748,27.865314489017475,0.008429256407026716,0.029552806876778154,0,0
20102,-19,-5,27.924197878516186,-55.82710072527755,0.024452176000832375,0.021538291139506557,0,0
20135,-17,-4,-56.98758915003026,-1.0741155324244225,0.024761461005431876,0.03794751923492255,0,0
20168,-17,-4,55.27686745652983,27.413433728264927,0.016768858309675616,0.02183111279618836,0,0
20202,-17,-4,0.8500000000000052,0.1999999999999974,0.016709119029117016,0.02157722085381431,0,0
20234,-15,-4,-62.41546347027127,0.20000000000000281,0.016654069824909395,0.038756828825255094,0,0
20267,-14,-5,29.424125945829374,28.78066131420339,0.008309308718531342,0.03022549943357247,0,0
20300,-14,-5,28.273974910824677,-27.32397491082468,0.016117444571346,0.022145890301910838,0,0
20332,-14,-5,0.6999999999999946,0.25,0.016046001634064073,0.02194585007752144,0,0
20366,-13,-6,-27.850305295610102,28.800305295610105,0.00769099083234148,0.030025264486075023,0,0
20400,-11,-6,-26.190458674157263,-25.817001345331228,0.015475810563911596,0.037922695978533094,0,0
20432,-12,-6,87.36761176912641,0.3000000000000028,0.01539332976017886,0.01390219318210909,0,0
20465,-11,-6,-57.031997038039584,0.3000000000000027,0.01530674810448632,0.030361942285460356,0,0
20498,-11,-6,28.173355522843433,0.30000000000000543,0.015220776271071518,0.022288225526307427,0,0
20531,-10,-6,-28.052260018704356,0.2999999999999973,0.015133826974312873,0.030418639796697403,0,0
20564,-10,-5,27.99797316808479,-28.9218356081881,0.023424625259284158,0.022392677991599805,0,0
20598,-11,-5,27.54708601098982,26.970164751358833,0.015380293545031027,0.014176269242287312,0,0
20630,-11,-6,-27.194742139839683,31.697356858724383,0.006629408401765702,0.021684089721677013,0,0
20663,-12,-6,28.239051273279667,-27.780873468423678,0.014816362359856457,0.01336211190995406,0,0
20696,-11,-6,-56.76634477374548,0.3,0.01473147097921828,0.029425356515374333,0,0
20729,-12,-7,57.108092144942354,28.968410683112303,0.006345472656126859,0.012893266777996171,0,0
20762,-12,-7,-26.678151849038475,-26.928151849038475,0.014136190955032381,0.020611656326468122,0,0
20796,-11,-8,-26.5939402071253,27.543940207125303,0.005943528991493107,0.028521750552536456,0,0
20828,-11,-8,28.538407060320733,-27.588407060320748,0.013514742148214824,0.020689824536128453,0,0
20861,-11,-8,0.5500000000000053,0.40000000000000263,0.013397549744445887,0.020528684980946163,0,0
20894,-10,-7,-28.88096937479022,-29.03096937479022,0.02168925051569069,0.02877754339651108,0,0
20927,-11,-7,57.08566115316029,28.075912982509408,0.013589307808322439,0.012308245139286331,0,0
